T02D3738:73b-0	@73b # // rgya gar skad du /	rgya_10 gar_15 skad_19 du_24 
T02D3738:73b-1	ga na pa ti gu hya s'a dha nam n'a ma /	ga_0 na_3 ba_6 ti_9 gu_12 hya_15 s_19 dha_23 nam_27 n_31 ma_35 
T02D3738:73b-2	bod skad du /	'bod_0 skad_4 du_9 
T02D3738:73b-3	tshogs kyi bdag po gsang pa'i sgrub thabs zhes bya ba //	tshogs_0 kyi_7 bdag_11 po_16 gsang_19 ba_25 sgrub_30 thabs_36 zhes_42 byed_47 ba_51 
T02D3738:73b-4	gshin rje gshed la phyag 'tshal lo //	gshin_0 rje_6 gshed_10 la_16 phyag_19 'tshal_25 lo_32 
T02D3738:73b-5	'gro don phyogs med spyod pa la //	'gro_0 don_5 phyogs_9 med_16 spyod_20 ba_26 la_29 
T02D3738:73b-6	bsod nams tshad med bskyed dgos pas //	bsod_0 nams_5 tshad_10 med_16 skyed_20 dgos_27 ba_32 
T02D3738:73b-7	tshogs kyi bdag po bsgrub par bya //	tshogs_0 kyi_7 bdag_11 po_16 sgrub_19 ba_26 byed_30 
T02D3738:73b-8	mi skad khyi skad mi thos pa'i //	mi_0 skad_3 khyi_8 skad_13 mi_18 thos_21 ba_26 
T02D3738:73b-9	gsangs sam ri po mthon po'i rtse //	gsangs_0 sam_7 ri_11 po_14 mthon_17 po_23 rtse_28 
T02D3738:73b-10	lta chen gnas pa'i sa yin pas //	lta_0 chen_4 gnas_9 ba_14 sa_19 yin_22 ba_26 
T02D3738:73b-11	sgrub pa'i gnas su shes par bya //	sgrub_0 ba_6 gnas_11 su_16 shes_19 ba_24 byed_28 
T02D3738:73b-12	zangs kyi mandal gru bzhi'i steng //	zangs_0 kyi_6 mandal_10 gru_17 bzhi_21 steng_28 
T02D3738:73b-13	bum pa lta bu'i dkyil 'khor bri //	bum_0 ba_4 lta_7 bu_11 dkyil_16 'khor_22 'bri_28 
T02D3738:73b-14	de snyed ka ra wa di gzhag / chu dang 'o ma bsres pas dgang //	de_0 snyed_3 ka_9 ra_12 wa_15 di_18 'jog_21 chu_29 dang_33 'o_38 ma_41 bsres_44 ba_50 'geng_54 
T02D3738:73b-15	bskyed pa'i sa bon shel rdo gzhug ; ga bur dz'a ti tsandan gdab //	skyed_0 ba_7 sa_12 bon_15 shel_19 rdo_24 'jug_28 ga_36 bur_39 dz_43 ti_48 tsandan_51 gdab_59 
T02D3738:73b-16	de steng tshogs bdag bzhugs pa'i rten //	de_0 steng_3 tshogs_9 bdag_16 bzhugs_21 ba_28 rten_33 
T02D3738:73b-17	byang shar kha bltas lung pa yi //	byang_0 'char_6 kha_11 lta_15 lung_21 ba_26 yi_29 
T02D3738:73b-18	sa chu bsres pa'i 'dag pa la //	sa_0 chu_3 bsres_7 ba_13 'dag_18 ba_23 la_26 
T02D3738:73b-19	tshogs kyi bdag po'i sku bzhengs te //	tshogs_0 kyi_7 bdag_11 po_16 sku_21 bzhengs_25 te_33 
T02D3738:73b-20	zhal gcig phyag bzhi sku mdog dmar //	zhal_0 gcig_5 phyag_10 bzhi_16 sku_21 mdog_25 dmar_30 
T02D3738:73b-21	g-yas pa srid pa'i mes po la //	g-yas_0 ba_6 srid_9 ba_14 mes_19 po_23 la_26 
T02D3738:73b-22	g-yon par nu'i mtshan ma rnams //	g-yon_0 ba_6 nu_10 mtshan_15 ma_22 rnams_25 
T02D3738:73b-23	phyag gnyis thal sbyor spos sdong 'dzin //	phyag_0 gnyis_6 thal_12 sbyor_17 spros_23 sdong_28 'dzin_34 
T02D3738:73b-24	zhabs gnyis brkyang bskum mjug ma can //	zhabs_0 gnyis_6 rkyong_12 skum_20 mjug_26 ma_31 can_34 
T02D3738:73b-25	skyil krung phyed pa'i tshul du bzhugs //	skyil_0 krung_6 phyed_12 ba_18 tshul_23 du_29 bzhugs_32 
T02D3738:73b-26	ka ra wa de'i steng du gzhag / khong par spre snying du ma gcig dang //	ka_0 ra_3 wa_6 de_9 steng_14 du_20 'jog_23 khong_31 ba_37 spre_41 snying_46 du_53 ma_56 gcig_59 dang_64 
T02D3738:73b-27	yig 'bru bcu pa'i gsang bsngags gzhug //	yig_0 'bru_4 'chu_9 ba_13 gsang_18 bsngags_24 'jug_32 
T02D3738:73b-28	de yi mdun du mchod pa dang//	de_0 yi_3 mdun_6 du_11 mchod_14 ba_20 
T02D3738:73b-29	gtor ma bzang po bsham par bya //	'thor_0 ma_5 bzang_8 po_14 bsham_17 ba_23 byed_27 
T02D3738:73b-30	de nas bdag nyid ltar bskyed la //	de_0 nas_3 bdag_7 nyid_12 ltar_17 skyed_22 la_29 
T02D3738:73b-31	stong pa'i ngag las ga:de las //	stong_0 ba_6 ngag_11 las_16 ga:de_20 las_26 
T02D3738:73b-32	spre'u phyag bzhi bskyed bsam te //	spre_0 phyag_7 bzhi_13 skyed_18 bsam_25 te_30 
T02D3738:73b-33	de yi thugs kar ga:la ni //	de_0 yi_3 thugs_6 kar_12 ga:la_16 ni_22 
T02D3738:73b-34	sngags kyis bskor bar bsam bya ste //	sngags_0 kyis_7 skor_12 ba_18 bsam_22 byed_27 ste_31 
T02D3738:73b-35	rang gi snying ga'i 'od zer gyis //	rang_0 gi_5 snying_8 ga_15 'od_20 zer_24 gyis_28 
T02D3738:73b-36	tshogs bdag bkug la sku la bstim//	tshogs_0 bdag_7 'gugs_12 la_17 sku_20 la_24 
T02D3738:73b-37	sku gsung thugs kyis byin gyis brlabs //	sku_0 gsung_4 thugs_10 kyis_16 byin_21 gyis_26 brlabs_31 
T02D3738:73b-38	h'um rang bzhin dag pa'i lta yul nas //	h_0 rang_5 bzhin_10 'dag_16 ba_20 lta_25 yul_29 nas_33 
T02D3738:73b-39	lha chen yab yum bshos pa'i sras //	lha_0 chen_4 yab_9 yum_13 bshos_17 ba_23 sras_28 
T02D3738:73b-40	nor bu dri ma med pa ni //	nor_0 bu_4 'dri_7 ma_11 med_14 ba_18 ni_21 
T02D3738:73b-41	gzhon nu stobs kyi rgyan gyis spras //	gzhon_0 nu_6 stobs_9 kyi_15 rgyan_19 gyis_25 spras_30 
T02D3738:73b-42	phyag bzhi gling bzhi khyab par nyul //	phyag_0 bzhi_6 gling_11 bzhi_17 khyab_22 ba_28 nyul_32 
T02D3738:73b-43	lha dmag dkar po'i ba lo bsgyur //	lha_0 dmag_4 dkar_9 po_14 ba_19 lo_22 sgyur_25 
T02D3738:74a-0	gang gis khyod kyi mtshan @74a * //	gang_0 gis_5 khyod_9 kyi_15 mtshan_19 
T02D3738:74a-1	'dzin pa //	'dzin_0 ba_6 
T02D3738:74a-2	de la nor gyi char pa 'bebs //	de_0 la_3 nor_6 gyi_10 char_14 ba_19 'bebs_22 
T02D3738:74a-3	thugs dam rgyud bskul spyan 'dren na //	thugs_0 dam_6 brgyud_10 skul_16 spyan_22 bgrang_28 na_34 
T02D3738:74a-4	thugs rjes dgongs la gshegs su gsol //	thugs_0 rjes_6 dgongs_11 la_18 gshegs_21 su_28 gsol_31 
T02D3738:74a-5	aom ga na pa ti a'a karsha ya dza dza:/	aom_0 ga_4 na_7 ba_10 ti_13 a_16 karsha_20 ya_27 dza_30 
T02D3738:74a-6	de nas mchod pa'i tshogs rnams dbul //	de_0 nas_3 mchod_7 ba_13 tshogs_18 rnams_25 'bul_31 
T02D3738:74a-7	de nas bsnyen pa bskyal bar bya //	de_0 nas_3 snyen_7 ba_14 skyel_17 ba_24 byed_28 
T02D3738:74a-8	tshogs bdag thugs kar zla ba la //	tshogs_0 bdag_7 thugs_12 kar_18 zla_22 ba_26 la_29 
T02D3738:74a-9	rtsa ba'i sngags dang gzungs kyis bskor //	rtsa_0 ba_5 sngags_10 dang_17 gzungs_22 kyis_29 skor_34 
T02D3738:74a-10	sngags bzlas spro bsdu'i sbyor pa bya //	sngags_0 bzlas_7 spro_13 sdud_18 sbyor_25 ba_31 byed_34 
T02D3738:74a-11	aom ga na ma ga na dzny'a ya sv'a h'a /	aom_0 ga_4 na_7 ma_10 ga_13 na_16 dzny_19 ya_26 sv_29 h_34 
T02D3738:74a-12	aom ratna ratna ratna ratna ga na pa te ga	aom_0 ratna_4 ratna_10 ratna_16 ratna_22 ga_28 na_31 ba_34 te_37 ga_40 
T02D3738:74a-13	ga ga ga ga ga ga ga ga ga na	ga_0 ga_3 ga_6 ga_9 ga_12 ga_15 ga_18 ga_21 ga_24 na_27 
T02D3738:74a-14	pa ti sv'a h'a /	ba_0 ti_3 sv_6 h_11 
T02D3738:74a-15	tsu ru tsu ru /	tsu_0 ru_4 tsu_7 ru_11 
T02D3738:74a-16	ma nu pa tra /	ma_0 nu_3 ba_6 tra_9 
T02D3738:74a-17	tu ru tu ru /	tu_0 ru_3 tu_6 ru_9 
