K12D0762_H0702:382a-0	@382a rgya gar skad du /	rgya_6 gar_11 skad_15 du_20 
K12D0762_H0702:382a-1	a'arya lo ha dunde n'a ma dh'a ra n'i /	a_0 lo_7 ha_10 dunde_13 n_19 ma_23 dh_26 ra_31 n_34 
K12D0762_H0702:382a-2	bod skad du /	'bod_0 skad_4 du_9 
K12D0762_H0702:382a-3	'phags pa lcags kyi mchu zhes bya ba'i gzungs /	'phag_0 ba_7 lcags_10 kyi_16 mchu_20 zhes_25 byed_30 ba_34 gzungs_39 
K12D0762_H0702:382a-4	sangs rgyas dang /	sangs_0 rgya_6 dang_12 
K12D0762_H0702:382a-5	byang chub sems dpa' thams cad la phyag 'tshal lo //	byang_0 chub_6 sems_11 dpa'_16 thams_21 cad_27 la_31 phyag_34 'tshal_40 lo_47 
K12D0762_H0702:382a-6	'di skad bdag gis thos pa dus gcig na /	'di_0 skad_4 bdag_9 gis_14 thos_18 ba_23 dus_26 gcig_30 na_35 
K12D0762_H0702:382b-0	bcom ldan 'das @382b yul ma ga dha nas rgyu	'joms_0 ldan_5 'da'_10 yul_21 ma_25 ga_28 dha_31 nas_35 rgyu_39 
K12D0762_H0702:382b-1	zhing aa mra'i tshal du gshegs te byon nas aa	zhing_0 aa_6 mra_9 tshal_15 du_21 gshegs_24 te_31 'byon_34 nas_39 aa_43 
K12D0762_H0702:382b-2	mra'i tshal du lus 'phags ri'i dbang po'i brag phug	mra_0 tshal_6 du_12 lus_15 'phag_19 ri_26 dbang_31 po_37 brag_42 'bugs_47 
K12D0762_H0702:382b-3	na bzhugs so // de nas lha'i dbang po brgya	na_0 bzhugs_3 so_10 de_16 nas_19 lha_23 dbang_29 po_35 brgya_38 
K12D0762_H0702:382b-4	byin gyis bcom ldan 'das ga la ba der song	byin_0 gyis_5 'joms_10 ldan_15 'da'_20 ga_25 la_28 ba_31 der_34 'gro_38 
K12D0762_H0702:382b-5	ste phyin nas bcom ldan 'das la mgo bos phyag	ste_0 phyin_4 nas_10 'joms_14 ldan_19 'da'_24 la_29 mgo_32 'bod_36 phyag_40 
K12D0762_H0702:382b-6	'tshal te phyogs gcig tu 'dug nas lha'i dbang po	'tshal_0 te_7 phyogs_10 gcig_17 tu_22 'dug_25 nas_30 lha_34 dbang_40 po_46 
K12D0762_H0702:382b-7	brgya byin gyis bcom ldan 'das la 'di skad ces	brgya_0 byin_6 gyis_11 'joms_16 ldan_21 'da'_26 la_31 'di_34 skad_38 ces_43 
K12D0762_H0702:382b-8	na bzhugs so // gsol to // bcom ldan 'das /	na_0 bzhugs_3 so_10 gsol_16 to_21 'joms_27 ldan_32 'da'_37 
K12D0762_H0702:382b-9	lha ma yin rnams ni /	lha_0 ma_4 yin_7 rnams_11 ni_17 
K12D0762_H0702:382b-10	rab tu lha rnams kyi yun ring bo'i dgra lags na /	rab_0 tu_4 lha_7 rnams_11 kyi_17 yun_21 ring_25 'bo_30 dgra_35 lags_40 na_45 
K12D0762_H0702:382b-11	de la bcom ldan 'das kyis dran pa'i chos bstan du gsol /	de_0 la_3 'joms_6 ldan_11 'da'_16 kyis_21 dran_26 ba_31 chos_36 ston_41 du_47 gsol_50 
K12D0762_H0702:382b-12	'dzam bu'i gling pa'i 'jig rten sh'akya thub pa'i zhing	'dzam_0 bu_6 gling_11 ba_17 'jig_22 rten_27 sh_32 thub_40 ba_45 zhing_50 
K12D0762_H0702:382b-13	khams na mir gyur pa'i sems can rnams kyi 'khor	khams_0 na_6 mir_9 gyur_13 ba_18 sems_23 can_28 rnams_32 kyi_38 'khor_42 
K12D0762_H0702:382b-14	na dge slong pha dang /	na_0 dge_3 slong_7 pha_13 dang_17 
K12D0762_H0702:382b-15	dge slong ma dang /	dge_0 slong_4 ma_10 dang_13 
K12D0762_H0702:382b-16	dge tshul pha dang /	dge_0 tshul_4 pha_10 dang_14 
K12D0762_H0702:382b-17	dge tshul ma dang /	dge_0 tshul_4 ma_10 dang_13 
K12D0762_H0702:382b-18	dge bsnyen pha dang /	dge_0 snyen_4 pha_11 dang_15 
