K12D0729=D1001_H0680:92a-0	@92a dkon mchog gsum la phyag 'tshal lo //	dkon(d)_5 mchog_10 gsum_16 la_21 phyag_24 'tshal_30 lo_37 
K12D0729=D1001_H0680:92a-1	na mo ratna tra y'a ya /	na_0 mo_3 ratna_6 tra_12 y_16 ya_20 
K12D0729=D1001_H0680:92a-2	na ma a'ary'a ba lo ki te shva r'a ya /	na_0 ma_3 a'a_6 ba_14 lo_17 ki_20 te_23 shva_26 r_31 ya_35 
K12D0729=D1001_H0680:92a-3	bo dhi satv'a ya /	'bo_0 dhi_3 satv_7 ya_14 
K12D0729=D1001_H0680:92a-4	ma h'a sat'v'a ya /	ma_0 h_3 sat'a_7 ya_15 
K12D0729=D1001_H0680:92a-5	ma h'a k'a ru ni k'a ya /	ma_0 h_3 k_7 ru_11 ni_14 k_17 ya_21 
K12D0729=D1001_H0680:92a-6	tadya th'a /	tadya_0 th_6 
K12D0729=D1001_H0680:92a-7	aom t'a re tutt'a re tu re sarba du shtan	aom_0 t_4 re_8 tutt_11 re_18 tu_21 re_24 sarba_27 du_33 shtan_36 
K12D0729=D1001_H0680:92a-8	pra du shtan ma ma kri te dzam bha ya	pra_0 du_4 shtan_7 ma_13 ma_16 kri_19 te_23 dzam_26 bha_31 ya_35 
K12D0729=D1001_H0680:92a-9	/ stam bha ya /	stam_2 bha_7 ya_11 
K12D0729=D1001_H0680:92a-10	mo ha ya /	mo_0 ha_3 ya_6 
K12D0729=D1001_H0680:92a-11	bandha ya /	bandha_0 ya_7 
K12D0729=D1001_H0680:92a-12	h'um h'um h'um/	h_0 h_5 
K12D0729=D1001_H0680:92a-13	phat phat phat/	phat_0 phat_5 
K12D0729=D1001_H0680:92a-14	sarba dushta stam bha ni t'a re sv'ah'a /	sarba_0 dushta_6 stam_13 bha_18 ni_22 t_25 re_29 sv'a_32 
K12D0729=D1001_H0680:92a-15	'phags ma sgrol ma'i gzungs rdzogs so ////	'phag_0 ma_7 sgrol_10 ma_16 gzungs_21 rdzogs_28 so_35 
